user_id,product_id,category,subcategory,brand,price,discount,final_price,rating,review_count,stock,seller_id,seller_rating,purchase_date,shipping_time_days,location,device,payment_method,is_returned,delivery_status
U630930,P18698,Beauty,Skincare,Nike,4768.47,21.83,3727.67,3.6,21,180,S7895,4.3,15-01-2026,2,Bangalore,Tablet,Debit Card,FALSE,In Transit
U760766,P68117,Electronics,Mobile,Zara,37703.62,22.43,29244.99,3.3,37,405,S3229,4.1,23-07-2025,5,Mumbai,Mobile App,Cash on Delivery,FALSE,Delivered
U216211,P30686,Home,Kitchen,HP,15639.15,18.16,12798.4,4.5,38,127,S9460,3.3,14-02-2025,3,Delhi,Tablet,Credit Card,FALSE,Delayed
U870883,P27499,Beauty,Makeup,Puma,749.76,24.15,568.69,4.5,7,133,S3842,2.6,06-12-2024,6,Hyderabad,Tablet,Debit Card,FALSE,In Transit
U290724,P61576,Clothing,Men,Boat,2262.97,69.08,699.74,3.7,6,448,S7182,3.6,28-12-2025,2,Bangalore,Tablet,Credit Card,FALSE,Delivered
U307897,P44312,Electronics,Laptop,Apple,7251.52,33.67,4810.02,3.6,21,359,S3764,3.2,22-12-2025,6,Hyderabad,Mobile App,Cash on Delivery,FALSE,Delayed
U193387,P58224,Beauty,Haircare,Sony,1619.06,47.49,850.16,4.1,43,87,S2922,3.8,12-03-2026,5,Mumbai,Mobile App,Cash on Delivery,FALSE,In Transit
U299800,P44891,Beauty,Skincare,Adidas,3808.06,28.27,2731.45,4.5,9,147,S9096,4.3,28-04-2025,3,Mumbai,Web,Credit Card,FALSE,In Transit
U862008,P98760,Clothing,Kids,Adidas,2020.86,29.76,1419.43,3.7,7,96,S7853,2.6,06-04-2024,5,Bangalore,Mobile App,Cash on Delivery,FALSE,Delivered
U747684,P69110,Electronics,Headphones,Sony,33416.53,9.19,30344.26,4.6,18,464,S5068,3.9,23-06-2025,5,Mumbai,Web,Cash on Delivery,FALSE,Delivered
U826687,P62108,Electronics,Camera,Nike,64400.23,10.06,57918.43,4.2,37,351,S4476,4.3,19-12-2024,5,Bangalore,Tablet,Cash on Delivery,FALSE,Delayed
U176604,P22488,Beauty,Haircare,HP,3194.67,23.1,2456.83,4.2,156,285,S1962,3.6,12-09-2024,2,Bangalore,Mobile App,Debit Card,FALSE,Delivered
U844033,P15965,Beauty,Makeup,HP,3652.05,36.02,2336.7,4.8,28,2,S5155,4.4,19-02-2025,6,Chennai,Tablet,Cash on Delivery,FALSE,In Transit
U686741,P15390,Beauty,Haircare,LG,2510.11,23.22,1927.24,4.7,21,297,S3938,3.8,19-08-2025,2,Mumbai,Web,Credit Card,FALSE,Delayed
U194002,P51591,Beauty,Makeup,Puma,1089.7,41.82,633.94,3.1,56,363,S9690,4,24-04-2025,4,Mumbai,Web,Credit Card,FALSE,In Transit
U623460,P46831,Electronics,Headphones,Samsung,54461.75,17.9,44713.27,4.2,26,382,S6907,3.2,06-10-2024,1,Mumbai,Web,Debit Card,FALSE,In Transit
U556943,P31624,Sports,Outdoor,Lenovo,9219.71,29.57,6493.23,4.2,23,161,S9049,3.6,05-09-2025,5,Bangalore,Mobile App,Cash on Delivery,TRUE,Returned
U341026,P34004,Electronics,Laptop,Nike,35591.37,30.5,24737.25,4.4,30,18,S8704,3.8,29-12-2025,2,Delhi,Web,Credit Card,FALSE,Delayed
U142773,P67870,Beauty,Makeup,Apple,4408.84,44.38,2452,2.6,27,182,S8949,4.2,11-04-2025,6,Hyderabad,Web,Cash on Delivery,FALSE,Delivered
U313630,P47239,Clothing,Men,LG,3123.58,34.14,2057.12,4.3,21,92,S3757,2.7,08-03-2026,5,Delhi,Tablet,Debit Card,FALSE,Delayed
U651567,P84814,Sports,Fitness,HP,13946.81,23.12,10722.65,3.8,47,92,S7822,2.7,09-08-2024,1,Delhi,Mobile App,Credit Card,FALSE,In Transit
U814407,P99212,Electronics,Headphones,Samsung,61809.69,26.88,45195.18,4,14,62,S7458,4.2,27-05-2024,4,Bangalore,Web,UPI,FALSE,In Transit
U971051,P96447,Clothing,Men,Apple,3667.71,37.02,2310.07,3.5,7,245,S8439,3.1,22-12-2024,4,Hyderabad,Tablet,Debit Card,FALSE,Delayed
U575111,P52587,Electronics,Headphones,Samsung,27811.64,32.12,18878.53,4,6,485,S3118,4.1,10-04-2025,3,Chennai,Mobile App,UPI,FALSE,Delayed
U673734,P88943,Home,Kitchen,Samsung,6632.37,18.01,5437.68,4,2,195,S2516,3.3,29-08-2025,5,Delhi,Web,Debit Card,FALSE,Delivered
U993749,P37292,Clothing,Women,Apple,2935.35,66.57,981.15,3.6,25,83,S7365,4.1,27-07-2025,1,Delhi,Web,Debit Card,FALSE,Delayed
U940014,P66670,Clothing,Men,Sony,2603.11,38.04,1612.96,3,161,376,S6080,4.7,26-08-2025,6,Hyderabad,Tablet,Credit Card,FALSE,In Transit
U613406,P68385,Electronics,Headphones,Lenovo,65106.26,34.63,42560.8,5,20,453,S7358,4.7,15-07-2025,1,Mumbai,Web,Debit Card,FALSE,Delayed
U950389,P58265,Sports,Outdoor,Apple,8547.58,45.69,4642.31,3.8,247,314,S4053,3.4,17-08-2024,1,Hyderabad,Web,Cash on Delivery,FALSE,Delivered
U779068,P99946,Electronics,Headphones,Puma,23740.72,7.6,21936.04,3.5,4,365,S3540,4.3,15-09-2025,1,Mumbai,Web,UPI,FALSE,In Transit
U414985,P29478,Beauty,Makeup,Apple,4884.87,25.74,3627.33,4.1,144,65,S5921,3.5,06-02-2025,1,Hyderabad,Mobile App,Cash on Delivery,FALSE,In Transit
U147285,P77294,Sports,Fitness,Lenovo,6245.42,23.3,4790.35,3.1,28,55,S9366,4.3,12-09-2025,1,Delhi,Web,Cash on Delivery,FALSE,Delivered
U952308,P43211,Beauty,Haircare,H&M,3728.11,10.11,3351.34,4.7,29,181,S5175,4.5,09-12-2024,4,Chennai,Tablet,UPI,TRUE,Returned
U288274,P33882,Sports,Fitness,Apple,9674.09,43.83,5433.98,5,14,431,S7438,4.7,25-06-2025,3,Hyderabad,Mobile App,UPI,FALSE,In Transit
U894143,P97852,Home,Kitchen,HP,6712.46,29.07,4761.2,3.7,3,230,S5342,5,20-11-2025,5,Hyderabad,Web,Credit Card,FALSE,Delivered
U371914,P98265,Clothing,Men,H&M,3771.41,37.63,2352.08,3.6,19,54,S8107,4.6,20-07-2025,2,Chennai,Tablet,UPI,FALSE,Delivered
U787657,P72537,Beauty,Skincare,Samsung,660.83,7.44,611.65,3.4,24,235,S7637,4.4,23-07-2024,5,Mumbai,Tablet,Cash on Delivery,FALSE,In Transit
U943726,P49669,Sports,Cycling,LG,4333.86,28.74,3088.17,4.2,20,44,S3049,3.5,04-02-2026,2,Hyderabad,Mobile App,UPI,FALSE,Delivered
U128117,P37424,Electronics,Mobile,H&M,76180.97,34,50276.89,4.3,32,246,S3378,5,24-06-2024,1,Mumbai,Tablet,Credit Card,FALSE,In Transit
U907111,P70742,Sports,Fitness,Apple,2655.75,25.53,1977.63,4.6,9,75,S8765,2.6,16-03-2026,6,Bangalore,Web,UPI,FALSE,Delivered
U608608,P71799,Clothing,Men,H&M,3722.28,47.57,1951.42,3.7,13,10,S8364,4.2,19-04-2024,4,Hyderabad,Tablet,Credit Card,TRUE,Returned
U153395,P53758,Clothing,Women,HP,1871.96,36.89,1181.33,2.9,2,4,S2682,4.8,11-05-2024,1,Hyderabad,Tablet,Cash on Delivery,FALSE,In Transit
U866591,P82653,Beauty,Haircare,HP,2432.17,44.78,1343.05,3.6,37,148,S1606,4.2,02-01-2025,5,Chennai,Web,Cash on Delivery,FALSE,In Transit
U811634,P73950,Sports,Cycling,H&M,1694.06,5.12,1607.3,3.9,1,118,S1994,2.6,02-04-2025,4,Chennai,Tablet,UPI,FALSE,In Transit
U380859,P94974,Sports,Outdoor,Lenovo,7682.11,24.25,5819.5,4.7,22,213,S8755,3.4,28-10-2024,5,Delhi,Mobile App,Cash on Delivery,FALSE,Delayed
U121817,P31146,Home,Kitchen,H&M,12570.98,29.5,8862.05,3.5,21,147,S4149,3,11-08-2025,1,Hyderabad,Web,Debit Card,FALSE,In Transit
U818247,P54453,Clothing,Kids,Adidas,3741.45,46.62,1997.05,3.9,31,471,S8675,3.7,07-02-2026,5,Chennai,Mobile App,Debit Card,FALSE,Delayed
U934637,P71908,Beauty,Makeup,Zara,3701.25,12.01,3256.9,3.5,9,409,S3654,4.1,19-07-2025,1,Bangalore,Tablet,Credit Card,FALSE,In Transit
U309174,P30488,Electronics,Camera,Nike,63085.81,17.18,52248.36,3.4,13,310,S9063,2.6,14-03-2026,4,Mumbai,Mobile App,Cash on Delivery,FALSE,In Transit
U149334,P12376,Home,Furniture,Adidas,3197.83,33.69,2120.56,4.4,32,183,S5273,3.8,28-06-2025,2,Chennai,Web,Credit Card,FALSE,Delivered
U551538,P24938,Sports,Fitness,Apple,4107.84,34.76,2680.14,4.4,16,316,S4714,3.5,07-02-2026,1,Bangalore,Mobile App,Credit Card,FALSE,In Transit
U907503,P83010,Home,Kitchen,LG,1975.35,37.31,1238.4,3.5,8,136,S3476,2.5,17-01-2026,5,Delhi,Tablet,UPI,FALSE,Delayed
U211035,P90028,Electronics,Camera,Puma,16506.32,31.85,11248.91,3.6,144,312,S2669,3.5,01-08-2024,5,Delhi,Tablet,UPI,FALSE,Delayed
U315363,P57400,Electronics,Laptop,Zara,24719.32,18.95,20035.61,4.6,39,80,S5786,3.1,17-10-2025,1,Delhi,Tablet,Cash on Delivery,TRUE,Returned
U261790,P94815,Sports,Outdoor,H&M,7017.5,48.74,3597.41,4.1,43,186,S6482,4.3,28-06-2024,5,Delhi,Mobile App,UPI,FALSE,Delivered
U975365,P72084,Beauty,Makeup,Samsung,2070.36,22.39,1606.81,4.3,3,174,S5698,5,24-07-2024,5,Mumbai,Tablet,Credit Card,FALSE,Delivered
U478162,P92502,Home,Kitchen,H&M,14079.1,17.4,11629.33,4.6,30,340,S5021,3.8,14-01-2026,3,Hyderabad,Mobile App,Cash on Delivery,FALSE,Delivered
U581037,P77653,Clothing,Women,Boat,1094.73,41.85,636.64,3.2,29,406,S6927,3.1,19-08-2024,1,Hyderabad,Mobile App,Cash on Delivery,FALSE,Delivered
U430096,P62645,Electronics,Mobile,Apple,21866.51,27.46,15862.26,4.1,73,395,S3692,3.4,18-05-2025,2,Bangalore,Web,UPI,FALSE,In Transit
U762288,P96554,Electronics,Laptop,HP,50018.98,18.74,40643.19,4.6,288,448,S9516,2.9,02-09-2025,2,Delhi,Web,Cash on Delivery,FALSE,In Transit
U460875,P11035,Sports,Outdoor,H&M,7857.21,19.8,6301.37,3.7,20,423,S5583,2.6,29-07-2024,1,Bangalore,Tablet,Credit Card,FALSE,Delayed
U670871,P91836,Beauty,Makeup,Zara,1430.93,17.37,1182.44,4,9,403,S8244,3,14-04-2025,1,Mumbai,Tablet,Debit Card,FALSE,Delayed
U138766,P80442,Beauty,Skincare,Sony,2124.06,13.99,1826.99,4.9,21,171,S7389,2.9,12-11-2025,2,Delhi,Tablet,Credit Card,FALSE,Delayed
U636526,P82323,Sports,Outdoor,Adidas,3226.6,43.68,1817.06,3.4,9,159,S9541,2.5,13-02-2025,4,Delhi,Web,Credit Card,FALSE,Delivered
U861800,P65410,Electronics,Headphones,Adidas,60042.15,23.15,46140.98,4,46,258,S2809,4.6,12-04-2025,5,Bangalore,Tablet,UPI,FALSE,In Transit
U229827,P16256,Home,Decor,Lenovo,3387.56,26.13,2502.24,4.2,45,387,S3043,3.8,01-07-2024,2,Bangalore,Web,Debit Card,FALSE,Delayed
U944510,P86230,Electronics,Camera,LG,51647.2,23.12,39707.01,4.6,54,289,S9737,4.1,25-11-2024,5,Mumbai,Tablet,Credit Card,FALSE,In Transit
U805097,P28346,Home,Kitchen,Zara,13301.49,30.88,9193.41,4.2,23,365,S7187,4.9,12-11-2024,3,Chennai,Tablet,Credit Card,FALSE,Delivered
U962813,P57352,Home,Decor,HP,5076.57,49.37,2570.2,4.1,10,232,S2605,3,23-08-2024,2,Mumbai,Mobile App,Cash on Delivery,FALSE,In Transit
U236381,P72423,Electronics,Mobile,Samsung,56098.49,19.36,45238.15,4.3,11,109,S8309,4.4,06-06-2025,1,Hyderabad,Mobile App,Debit Card,FALSE,Delayed
U644153,P61744,Sports,Outdoor,HP,4166.4,28.28,2988.01,5,33,446,S5320,3.3,15-05-2025,1,Chennai,Tablet,Cash on Delivery,FALSE,Delayed
U867260,P64646,Beauty,Makeup,H&M,4863.12,18.74,3951.73,3,10,421,S3668,2.5,27-12-2025,2,Hyderabad,Mobile App,Credit Card,FALSE,In Transit
U654844,P25474,Beauty,Skincare,H&M,599.37,44.5,332.64,2.9,20,355,S4483,4.2,06-06-2025,5,Chennai,Web,Cash on Delivery,FALSE,Delivered
U730823,P63558,Clothing,Kids,LG,2722.94,56.27,1190.79,3.3,114,56,S2980,5,22-04-2025,3,Delhi,Web,Debit Card,FALSE,Delivered
U419736,P59081,Sports,Fitness,Apple,11080.64,41.5,6482.65,4.4,7,155,S5816,4.5,02-01-2026,4,Bangalore,Web,UPI,FALSE,Delivered
U419987,P47156,Clothing,Kids,Boat,3303.38,41.65,1927.4,4.2,33,110,S3999,3.7,07-02-2025,5,Delhi,Tablet,Cash on Delivery,FALSE,Delivered
U537859,P73068,Electronics,Headphones,Apple,30197.77,28.29,21653.97,3.4,66,293,S6074,4.4,17-03-2026,4,Delhi,Tablet,Cash on Delivery,FALSE,In Transit
U239260,P28156,Beauty,Makeup,H&M,1024.91,27.33,744.76,4.5,13,258,S8551,4.6,15-04-2025,2,Chennai,Web,Cash on Delivery,FALSE,Delivered
U529526,P60755,Home,Furniture,HP,5127.26,17.55,4227.25,4,5,119,S7478,5,13-10-2025,5,Chennai,Web,UPI,FALSE,Delayed
U273659,P13251,Beauty,Haircare,Sony,4850.83,14.91,4127.52,4.1,37,292,S6060,2.9,19-05-2024,1,Delhi,Tablet,UPI,FALSE,Delayed
U668154,P85609,Sports,Fitness,Adidas,503.49,12.58,440.14,3.3,180,387,S1866,4.9,08-06-2024,2,Chennai,Tablet,Credit Card,FALSE,In Transit
U288474,P12486,Sports,Fitness,Apple,796.92,28.48,569.92,3.2,38,140,S4371,4.2,18-05-2024,4,Chennai,Mobile App,Cash on Delivery,FALSE,Delivered
U717499,P15896,Sports,Cycling,LG,13523.09,47.87,7049.59,4.6,12,251,S1381,4.7,03-11-2025,1,Hyderabad,Web,Cash on Delivery,FALSE,Delivered
U500567,P43708,Beauty,Skincare,Lenovo,258.46,18.02,211.88,3.4,6,46,S2878,3.7,11-07-2024,6,Bangalore,Mobile App,Credit Card,FALSE,In Transit
U261719,P50212,Clothing,Men,Sony,4676.48,36.57,2966.24,4.4,7,487,S7672,4.9,08-06-2025,4,Delhi,Tablet,Credit Card,FALSE,Delivered
U847949,P17667,Sports,Outdoor,Nike,5755.26,38.19,3557.2,3.3,29,152,S7388,2.7,28-03-2026,5,Delhi,Mobile App,Debit Card,FALSE,Delivered
U967949,P25855,Beauty,Makeup,Sony,2327.62,26.84,1702.87,3.1,73,26,S4318,3.6,11-02-2026,4,Hyderabad,Mobile App,Credit Card,FALSE,In Transit
U382368,P17947,Sports,Cycling,Boat,10293.36,19.56,8279.64,4,9,162,S8615,4.5,01-07-2024,1,Delhi,Tablet,Cash on Delivery,FALSE,Delivered
U119527,P45279,Beauty,Skincare,Boat,4744.2,14.77,4043.42,3.1,6,283,S2663,4.4,15-10-2025,4,Mumbai,Mobile App,Credit Card,FALSE,In Transit
U987386,P93335,Sports,Outdoor,Puma,1282.56,39.33,778.08,4.2,100,256,S4333,3.8,15-10-2024,5,Delhi,Mobile App,Debit Card,FALSE,Delayed
U682119,P69210,Clothing,Men,Lenovo,531.31,20.62,421.74,4,43,21,S1016,3.8,05-12-2024,6,Hyderabad,Web,Debit Card,FALSE,Delayed
U386578,P88363,Clothing,Men,Samsung,3273.22,28.67,2334.73,4.1,28,128,S7228,2.9,29-11-2024,6,Hyderabad,Web,Credit Card,FALSE,Delayed
U875089,P80004,Sports,Outdoor,Samsung,3865.94,5.04,3671,3.8,78,288,S2145,3.8,14-10-2024,4,Mumbai,Web,UPI,FALSE,In Transit
U393033,P66618,Electronics,Laptop,H&M,15268.91,23.79,11636.08,3.7,28,107,S9270,2.9,17-04-2024,2,Chennai,Web,Debit Card,FALSE,Delayed
U357874,P96805,Home,Decor,Puma,15290.94,47.14,8083.49,4.2,63,164,S6597,2.8,26-04-2024,6,Bangalore,Mobile App,Cash on Delivery,FALSE,Delayed
U777844,P10268,Home,Furniture,H&M,11987.48,5.95,11273.89,4.6,8,311,S8807,2.5,12-04-2024,5,Mumbai,Mobile App,UPI,FALSE,Delayed
U899502,P61483,Clothing,Women,Lenovo,783.93,30.88,541.84,4,19,275,S2329,4,19-08-2024,4,Hyderabad,Tablet,UPI,FALSE,Delayed
U470141,P59332,Electronics,Camera,Zara,59061.22,39.35,35820.9,5,7,423,S6864,3.9,31-05-2025,5,Delhi,Web,Credit Card,FALSE,Delayed
U302365,P68271,Electronics,Mobile,Puma,55639.21,5.85,52385.2,3.7,40,4,S4629,4,15-03-2025,1,Bangalore,Tablet,UPI,FALSE,In Transit
U755608,P49738,Home,Furniture,Apple,1389.71,37.33,870.88,4.4,19,413,S4623,3.6,13-04-2025,6,Chennai,Mobile App,Cash on Delivery,FALSE,In Transit
U319242,P10935,Electronics,Headphones,Puma,20057.5,26.88,14665.52,4.3,51,100,S7489,4.8,16-09-2025,2,Chennai,Mobile App,Debit Card,FALSE,Delayed
U303182,P96486,Sports,Outdoor,Nike,13378.75,43.46,7563.87,3.9,67,378,S3875,2.6,20-11-2024,5,Chennai,Mobile App,Credit Card,FALSE,Delayed
U997034,P39879,Electronics,Laptop,Sony,64668.64,34.19,42560.32,5,53,451,S9570,3.8,27-12-2025,4,Chennai,Tablet,Debit Card,FALSE,Delivered
U575976,P10256,Electronics,Headphones,Zara,7523.77,21.16,5931.42,2.6,8,480,S7997,4.4,04-08-2024,3,Chennai,Tablet,UPI,TRUE,Returned
U227630,P99151,Home,Kitchen,Boat,14824.27,22.46,11495.42,4.7,5,265,S8644,2.7,12-01-2025,4,Bangalore,Web,Debit Card,FALSE,Delayed
U540467,P79784,Electronics,Laptop,Samsung,6006.72,28.8,4276.83,3.8,8,229,S6181,4.4,11-06-2024,4,Bangalore,Mobile App,Cash on Delivery,FALSE,Delivered
U873266,P39573,Home,Furniture,HP,10904.09,19.47,8781.52,3.7,12,500,S7943,4.3,29-01-2025,2,Delhi,Mobile App,Credit Card,FALSE,Delivered
U756403,P91958,Clothing,Women,Sony,2773.52,63.45,1013.73,3.2,20,49,S1456,4.2,02-04-2025,4,Delhi,Web,Cash on Delivery,TRUE,Returned
U213079,P72072,Electronics,Headphones,Sony,59382.2,29.74,41723.32,4.1,35,122,S6583,3.5,03-08-2025,3,Mumbai,Mobile App,Debit Card,FALSE,Delayed
U559831,P22539,Clothing,Men,HP,3414.51,30.82,2362.06,3.7,19,320,S8314,3.8,11-01-2026,4,Chennai,Tablet,UPI,FALSE,Delivered
U988869,P18523,Electronics,Mobile,Boat,30230.79,8.47,27669.33,4.4,16,400,S3089,4.8,27-02-2025,4,Bangalore,Mobile App,Cash on Delivery,FALSE,Delivered
U168986,P23346,Home,Decor,Zara,10526.53,35.67,6771.86,4.5,68,346,S1914,2.7,30-04-2025,1,Hyderabad,Tablet,UPI,FALSE,In Transit
U888490,P63884,Beauty,Makeup,Apple,1929.54,32.52,1302.04,4.2,50,119,S1173,3.7,16-08-2024,1,Chennai,Web,Cash on Delivery,FALSE,In Transit
U456113,P95317,Beauty,Haircare,HP,2266.03,21.86,1770.61,3.4,17,480,S1425,2.6,17-06-2025,5,Delhi,Web,Debit Card,FALSE,Delayed
U724086,P18853,Clothing,Men,Apple,4474.04,56.95,1926.04,3.2,23,303,S4172,4.8,20-09-2024,5,Delhi,Tablet,Credit Card,FALSE,Delayed
U604783,P91376,Sports,Outdoor,LG,11000.97,45.86,5955.75,4,16,227,S4046,3.2,05-03-2025,2,Hyderabad,Mobile App,Credit Card,FALSE,Delivered
U557019,P77256,Electronics,Laptop,Sony,73452.58,24.41,55519.66,5,14,491,S6861,2.6,11-08-2025,6,Chennai,Web,Credit Card,FALSE,Delivered
U405202,P58343,Beauty,Makeup,HP,1317.11,44.26,734.14,4.1,106,496,S1132,2.9,20-06-2024,6,Bangalore,Tablet,Credit Card,FALSE,Delivered
U542563,P55064,Clothing,Kids,Lenovo,1625.26,17.59,1339.33,3.3,24,100,S4282,4.9,27-07-2024,1,Delhi,Tablet,Credit Card,FALSE,Delivered
U828531,P71263,Home,Furniture,Zara,1152.61,14.06,990.6,4.3,9,307,S6425,2.7,26-07-2025,1,Hyderabad,Tablet,Debit Card,FALSE,Delayed
U209940,P69546,Home,Kitchen,LG,2906.98,44.95,1600.32,3.6,61,448,S1691,2.8,23-04-2025,5,Mumbai,Web,Credit Card,FALSE,Delivered
U754227,P37936,Clothing,Kids,Adidas,2997.19,47.98,1559.14,4,50,122,S8876,4.7,03-04-2025,6,Hyderabad,Tablet,Debit Card,FALSE,Delayed
U966212,P10881,Beauty,Skincare,Boat,4367.96,44.89,2407.32,4.9,36,185,S1162,4.4,10-02-2026,3,Mumbai,Mobile App,Debit Card,TRUE,Returned
U561801,P35480,Electronics,Mobile,Nike,42899.9,14.75,36570.03,4,12,323,S6896,4.5,13-04-2024,2,Bangalore,Mobile App,UPI,FALSE,Delivered
U374725,P32843,Clothing,Women,Nike,688.87,67.02,227.19,3.7,13,173,S5029,4.2,02-04-2025,3,Mumbai,Mobile App,Credit Card,FALSE,Delivered
U971834,P98795,Clothing,Women,Apple,2382.19,46.06,1284.92,4.4,10,70,S7208,4.4,09-08-2024,5,Delhi,Tablet,UPI,FALSE,In Transit
U487596,P58804,Clothing,Women,Puma,2193.75,50.22,1092.02,3.5,86,338,S3807,3.4,02-01-2025,1,Mumbai,Tablet,Cash on Delivery,FALSE,Delayed
U933511,P34856,Electronics,Mobile,Nike,57030.6,30.06,39885.34,5,7,98,S9725,2.5,02-06-2025,1,Mumbai,Web,Debit Card,TRUE,Returned
U148439,P90744,Home,Decor,Boat,17730.42,17.13,14693.56,4.1,6,300,S4098,3.8,18-11-2024,4,Mumbai,Tablet,Debit Card,FALSE,Delivered
U232601,P76619,Home,Furniture,Samsung,18317.63,24.08,13907.11,4.6,11,495,S9011,4.1,12-09-2025,2,Bangalore,Mobile App,UPI,FALSE,In Transit
U506968,P94550,Sports,Fitness,Nike,13700.02,19.7,11000.66,4.2,20,384,S9342,4.2,27-03-2026,1,Chennai,Web,Cash on Delivery,FALSE,Delayed
U651001,P73346,Beauty,Skincare,LG,4274.01,47.17,2257.96,3.1,57,366,S9106,4.5,21-04-2025,2,Bangalore,Web,Debit Card,TRUE,Returned
U781298,P14797,Sports,Outdoor,Zara,11334.03,25.82,8408.11,4.6,31,106,S4596,4.3,13-01-2025,4,Chennai,Mobile App,Cash on Delivery,TRUE,Returned
U545668,P59425,Clothing,Women,Adidas,4083.35,52.78,1928.08,3.5,13,292,S3575,4.2,25-11-2024,2,Bangalore,Web,Debit Card,FALSE,Delayed
U566097,P78002,Electronics,Laptop,Apple,63519.45,12.84,55365.64,4.5,37,180,S4771,3.6,20-05-2024,3,Bangalore,Tablet,UPI,FALSE,In Transit
U573066,P71282,Sports,Cycling,LG,13435.62,6.39,12577.72,4.4,44,221,S7700,4,10-04-2025,2,Hyderabad,Web,Cash on Delivery,TRUE,Returned
U288288,P67892,Home,Kitchen,Boat,2716.05,9.7,2452.46,4.6,39,119,S5351,3.3,11-04-2024,3,Delhi,Tablet,UPI,FALSE,In Transit
U673206,P94365,Electronics,Headphones,Lenovo,54408.96,24.03,41336.78,3.8,18,40,S5528,3.8,27-12-2025,3,Chennai,Mobile App,UPI,FALSE,Delivered
U310036,P53746,Electronics,Headphones,Samsung,12861.7,38.54,7904.96,3.8,15,100,S6394,3.8,15-09-2024,5,Chennai,Web,Debit Card,FALSE,Delayed
U244562,P81188,Home,Furniture,H&M,6890.77,25.69,5120.3,3.6,10,467,S5278,4.1,16-06-2024,6,Chennai,Mobile App,Debit Card,FALSE,In Transit
U894617,P95892,Home,Kitchen,Boat,4490.84,5.44,4246.37,3.7,149,6,S8733,4.7,10-02-2026,4,Chennai,Tablet,Credit Card,TRUE,Returned
U597484,P40634,Beauty,Skincare,Adidas,3204.06,16.43,2677.6,4,43,264,S8679,4.2,17-05-2025,3,Mumbai,Tablet,Cash on Delivery,FALSE,In Transit
U907540,P64747,Electronics,Headphones,Adidas,9252.85,16.38,7736.98,3.8,42,107,S8187,3.3,20-10-2024,6,Hyderabad,Web,UPI,TRUE,Returned
U420415,P11268,Home,Furniture,HP,5871.71,41.05,3461.64,3.2,12,255,S6810,2.9,06-11-2024,3,Mumbai,Web,Credit Card,FALSE,In Transit
U414192,P52739,Beauty,Haircare,Boat,4533.33,34.41,2973.31,3.9,69,300,S1380,3.9,27-05-2025,4,Chennai,Tablet,UPI,FALSE,Delivered
U737363,P85219,Clothing,Women,HP,1489.47,36.64,943.78,4.2,45,443,S7404,4.7,13-09-2025,3,Chennai,Web,Credit Card,FALSE,In Transit
U213915,P53101,Electronics,Camera,Adidas,40639.83,34.67,26550.47,4.3,64,291,S8397,3,08-03-2026,5,Hyderabad,Tablet,Debit Card,FALSE,Delivered
U286264,P14202,Clothing,Men,Zara,1735.92,53.81,801.74,4.7,22,423,S9005,2.5,29-09-2024,3,Chennai,Mobile App,Credit Card,FALSE,Delivered
U344359,P48155,Electronics,Camera,Sony,23396.76,12.16,20551.53,4.3,27,337,S9591,4.9,15-12-2025,3,Mumbai,Mobile App,Cash on Delivery,FALSE,Delivered
U442645,P63852,Home,Decor,Samsung,7704.67,9.68,6958.81,3.2,11,200,S3572,3.1,09-12-2025,4,Mumbai,Mobile App,Credit Card,FALSE,Delayed
U507888,P37063,Beauty,Makeup,H&M,1126.47,41.43,659.82,3.8,33,66,S4369,2.8,20-06-2025,3,Delhi,Web,Cash on Delivery,FALSE,Delayed
U425387,P87003,Beauty,Skincare,HP,512.03,42.47,294.55,4.4,8,103,S9232,3.2,31-12-2024,2,Chennai,Tablet,Cash on Delivery,FALSE,In Transit
U167077,P62328,Clothing,Men,Nike,3929.32,21.73,3075.66,3.3,41,309,S5044,3.2,28-06-2024,5,Hyderabad,Tablet,Debit Card,FALSE,Delayed
U140983,P21941,Beauty,Makeup,Puma,2717.36,29.88,1905.48,3.9,14,147,S8476,4.6,16-06-2025,3,Chennai,Web,Debit Card,FALSE,In Transit
U288301,P90967,Sports,Fitness,Boat,6212.19,32.51,4192.65,4,10,375,S8079,4.7,28-09-2024,5,Mumbai,Web,Cash on Delivery,FALSE,Delayed
U512668,P15723,Clothing,Kids,HP,569.15,49.08,289.81,4,7,122,S3587,3.7,16-01-2025,4,Delhi,Web,Debit Card,FALSE,Delayed
U898868,P82459,Electronics,Laptop,Puma,8379.47,13.83,7220.84,4.3,5,62,S7041,3.7,31-08-2024,5,Hyderabad,Mobile App,UPI,FALSE,Delayed
U365045,P37180,Home,Kitchen,Puma,14267.95,14.63,12180.97,4.3,38,259,S1731,3.3,16-04-2024,1,Mumbai,Web,UPI,FALSE,Delivered
U997343,P35480,Beauty,Makeup,LG,3412.79,15.45,2885.45,2.4,29,203,S1618,4.2,04-11-2024,5,Hyderabad,Mobile App,Debit Card,FALSE,Delivered
U608306,P70470,Clothing,Women,Zara,3521.56,48.69,1807,4.2,1,34,S2352,5,08-02-2026,3,Hyderabad,Tablet,Credit Card,FALSE,Delayed
U982442,P31150,Beauty,Skincare,Puma,3926.68,34,2591.75,3.6,27,87,S1295,4.9,25-08-2025,6,Bangalore,Tablet,UPI,FALSE,Delivered
